Number,Type,Congress,Title,Url,Sponsor,Subject,Text Access
8932,HR,118,FAFSA Deadline Act,https://api.congress.gov/v3/bill/118/hr/8932?format=xml,"Rep. Houchin, Erin [R-IN-9]",Education,https://www.congress.gov/118/bills/hr8932/BILLS-118hr8932enr.xml
7438,HR,118,FIFA World Cup 2026 Commemorative Coin Act,https://api.congress.gov/v3/bill/118/hr/7438?format=xml,"Rep. LaHood, Darin [R-IL-16]",Finance and Financial Sector,https://www.congress.gov/118/bills/hr7438/BILLS-118hr7438enr.xml
7218,HR,118,BOLD Infrastructure for Alzheimer's Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/hr/7218?format=xml,"Rep. Guthrie, Brett [R-KY-2]",Health,https://www.congress.gov/118/bills/hr7218/BILLS-118hr7218enr.xml
5799,HR,118,James R. Dominguez Memorial Act of 2023,https://api.congress.gov/v3/bill/118/hr/5799?format=xml,"Rep. Gonzales, Tony [R-TX-23]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5799/BILLS-118hr5799enr.xml
5536,HR,118,Grant Transparency Act of 2023,https://api.congress.gov/v3/bill/118/hr/5536?format=xml,"Rep. Fry, Russell [R-SC-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5536/BILLS-118hr5536enr.xml
5302,HR,118,Michel O. Maceda Memorial Act,https://api.congress.gov/v3/bill/118/hr/5302?format=xml,"Rescom. González-Colón, Jenniffer [R-PR-At Large]",Immigration,https://www.congress.gov/118/bills/hr5302/BILLS-118hr5302enr.xml
2950,HR,118,Coastal Habitat Conservation Act of 2023,https://api.congress.gov/v3/bill/118/hr/2950?format=xml,"Rep. Huffman, Jared [D-CA-2]",Environmental Protection,https://www.congress.gov/118/bills/hr2950/BILLS-118hr2950enr.xml
3419,S,118,"A bill to designate the facility of the United States Postal Service located at 1765 Camp Hill Bypass in Camp Hill, Pennsylvania, as the ""John Charles Traub Post Office"".",https://api.congress.gov/v3/bill/118/s/3419?format=xml,"Sen. Fetterman, John [D-PA]",Government Operations and Politics,https://www.congress.gov/118/bills/s3419/BILLS-118s3419enr.xml
3267,S,118,"A bill to designate the facility of the United States Postal Service located at 410 Dakota Avenue South in Huron, South Dakota, as the ""First Lieutenant Thomas Michael Martin Post Office Building"".",https://api.congress.gov/v3/bill/118/s/3267?format=xml,"Sen. Rounds, Mike [R-SD]",Government Operations and Politics,https://www.congress.gov/118/bills/s3267/BILLS-118s3267enr.xml
3126,S,118,Mark Our Place Act,https://api.congress.gov/v3/bill/118/s/3126?format=xml,"Sen. Braun, Mike [R-IN]",Armed Forces and National Security,https://www.congress.gov/118/bills/s3126/BILLS-118s3126enr.xml
2274,S,118,"A bill to designate the facility of the United States Postal Service located at 112 Wyoming Street in Shoshoni, Wyoming, as the ""Dessie A. Bebout Post Office"".",https://api.congress.gov/v3/bill/118/s/2274?format=xml,"Sen. Barrasso, John [R-WY]",Government Operations and Politics,https://www.congress.gov/118/bills/s2274/BILLS-118s2274enr.xml
2143,S,118,"A bill to designate the facility of the United States Postal Service located at 320 South 2nd Avenue in Sioux Falls, South Dakota, as the ""Staff Sergeant Robb Lura Rolfing Post Office Building"".",https://api.congress.gov/v3/bill/118/s/2143?format=xml,"Sen. Rounds, Mike [R-SD]",Government Operations and Politics,https://www.congress.gov/118/bills/s2143/BILLS-118s2143enr.xml
1510,S,118,GAO Inspector General Parity Act,https://api.congress.gov/v3/bill/118/s/1510?format=xml,"Sen. Braun, Mike [R-IN]",Government Operations and Politics,https://www.congress.gov/118/bills/s1510/BILLS-118s1510enr.xml
7777,HR,118,Veterans’ Compensation Cost-of-Living Adjustment Act of 2024,https://api.congress.gov/v3/bill/118/hr/7777?format=xml,"Rep. Luttrell, Morgan [R-TX-8]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr7777/BILLS-118hr7777enr.xml
7423,HR,118,"To designate the facility of the United States Postal Service located at 103 Benedette Street in Rayville, Louisiana, as the ""Luke Letlow Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7423?format=xml,"Rep. Scalise, Steve [R-LA-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7423/BILLS-118hr7423enr.xml
7333,HR,118,"To name the Department of Veterans Affairs medical center in West Palm Beach, Florida, as the ""Thomas H. Corey VA Medical Center"".",https://api.congress.gov/v3/bill/118/hr/7333?format=xml,"Rep. Mast, Brian J. [R-FL-21]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr7333/BILLS-118hr7333enr.xml
7199,HR,118,"To designate the facility of the United States Postal Service located at S74w16860 Janesville Road, in Muskego, Wisconsin, as the ""Colonel Hans Christian Heg Post Office"".",https://api.congress.gov/v3/bill/118/hr/7199?format=xml,"Rep. Fitzgerald, Scott [R-WI-5]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7199/BILLS-118hr7199enr.xml
7192,HR,118,"To designate the facility of the United States Postal Service located at 333 West Broadway in Anaheim, California, as the ""Dr. William I. 'Bill' Kott Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7192?format=xml,"Rep. Correa, J. Luis [D-CA-46]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7192/BILLS-118hr7192enr.xml
6651,HR,118,"To designate the facility of the United States Postal Service located at 603 West 3rd Street in Necedah, Wisconsin, as the ""Sergeant Kenneth E. Murphy Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6651?format=xml,"Rep. Tiffany, Thomas P. [R-WI-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6651/BILLS-118hr6651enr.xml
6324,HR,118,Fiscal Year 2024 Veterans Affairs Major Medical Facility Authorization Act,https://api.congress.gov/v3/bill/118/hr/6324?format=xml,"Rep. Bost, Mike [R-IL-12]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr6324/BILLS-118hr6324enr.xml
6249,HR,118,Think Differently About Emergencies Act,https://api.congress.gov/v3/bill/118/hr/6249?format=xml,"Rep. Molinaro, Marcus J. [R-NY-19]",Emergency Management,https://www.congress.gov/118/bills/hr6249/BILLS-118hr6249enr.xml
6073,HR,118,"To designate the facility of the United States Postal Service located at 9925 Bustleton Avenue in Philadelphia, Pennsylvania, as the ""Sergeant Christopher David Fitzgerald Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6073?format=xml,"Rep. Boyle, Brendan F. [D-PA-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6073/BILLS-118hr6073enr.xml
5985,HR,118,"To designate the facility of the United States Postal Service located at 517 Seagaze Drive in Oceanside, California, as the ""Charlesetta Reece Allen Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/5985?format=xml,"Rep. Levin, Mike [D-CA-49]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5985/BILLS-118hr5985enr.xml
5712,HR,118,"To designate the facility of the United States Postal Service located at 220 Fremont Street in Kiel, Wisconsin, as the ""Trooper Trevor J. Casper Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/5712?format=xml,"Rep. Grothman, Glenn [R-WI-6]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5712/BILLS-118hr5712enr.xml
5640,HR,118,"To designate the facility of the United States Postal Service located at 12804 Chillicothe Road in Chesterland, Ohio, as the ""Sgt. Wolfgang Kyle Weninger Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/5640?format=xml,"Rep. Joyce, David P. [R-OH-14]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5640/BILLS-118hr5640enr.xml
5490,HR,118,Bolstering Ecosystems Against Coastal Harm Act,https://api.congress.gov/v3/bill/118/hr/5490?format=xml,"Rep. Kiggans, Jennifer A [R-VA-2]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr5490/BILLS-118hr5490enr.xml
5476,HR,118,"To designate the facility of the United States Postal Service located at 1077 River Road, Suite 1, in Washington Crossing, Pennsylvania, as the ""Susan C. Barnhart Post Office"".",https://api.congress.gov/v3/bill/118/hr/5476?format=xml,"Rep. Fitzpatrick, Brian K. [R-PA-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5476/BILLS-118hr5476enr.xml
5464,HR,118,"To name the Department of Veterans Affairs community-based outpatient clinic in Guntersville, Alabama, as the ""Colonel Ola Lee Mize Department of Veterans Affairs Clinic"".",https://api.congress.gov/v3/bill/118/hr/5464?format=xml,"Rep. Aderholt, Robert B. [R-AL-4]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr5464/BILLS-118hr5464enr.xml
4190,HR,118,Restoring Benefits to Defrauded Veterans Act,https://api.congress.gov/v3/bill/118/hr/4190?format=xml,"Rep. Trone, David J. [D-MD-6]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr4190/BILLS-118hr4190enr.xml
3728,HR,118,"To designate the facility of the United States Postal Service located at 25 Dorchester Avenue, Room 1, in Boston, Massachusetts, as the ""Caroline Chang Post Office"".",https://api.congress.gov/v3/bill/118/hr/3728?format=xml,"Rep. Pressley, Ayanna [D-MA-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3728/BILLS-118hr3728enr.xml
3608,HR,118,"To designate the facility of the United States Postal Service located at 28081 Marguerite Parkway in Mission Viejo, California, as the ""Major Megan McClung Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3608?format=xml,"Rep. Kim, Young [R-CA-40]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3608/BILLS-118hr3608enr.xml
1098,HR,118,"To designate the facility of the United States Postal Service located at 50 East Derry Road in East Derry, New Hampshire, as the ""Chief Edward B. Garone Post Office"".",https://api.congress.gov/v3/bill/118/hr/1098?format=xml,"Rep. Pappas, Chris [D-NH-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr1098/BILLS-118hr1098enr.xml
1060,HR,118,"To designate the facility of the United States Postal Service located at 1663 East Date Place in San Bernardino, California, as the ""Dr. Margaret B. Hill Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/1060?format=xml,"Rep. Aguilar, Pete [D-CA-33]",Government Operations and Politics,https://www.congress.gov/118/bills/hr1060/BILLS-118hr1060enr.xml
807,HR,118,Working Dog Commemorative Coin Act,https://api.congress.gov/v3/bill/118/hr/807?format=xml,"Rep. McHenry, Patrick T. [R-NC-10]",Finance and Financial Sector,https://www.congress.gov/118/bills/hr807/BILLS-118hr807enr.xml
599,HR,118,"To designate the facility of the United States Postal Service located at 3500 West 6th Street, Suite 103 in Los Angeles, California, as the ""Dosan Ahn Chang Ho Post Office"".",https://api.congress.gov/v3/bill/118/hr/599?format=xml,"Rep. Gomez, Jimmy [D-CA-34]",Government Operations and Politics,https://www.congress.gov/118/bills/hr599/BILLS-118hr599enr.xml
870,S,118,"An act to authorize appropriations for the United States Fire Administration and firefighter assistance grant programs, to advance the benefits of nuclear energy, and for other purposes.",https://api.congress.gov/v3/bill/118/s/870?format=xml,"Sen. Peters, Gary C. [D-MI]",Energy,https://www.congress.gov/118/bills/s870/BILLS-118s870enr.xml
7189,HR,118,Congenital Heart Futures Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/hr/7189?format=xml,"Rep. Bilirakis, Gus M. [R-FL-12]",Health,https://www.congress.gov/118/bills/hr7189/BILLS-118hr7189enr.xml
2795,S,118,"A bill to amend title 38, United States Code, to extend and modify certain authorities and requirements relating to the Department of Veterans Affairs, and for other purposes.",https://api.congress.gov/v3/bill/118/s/2795?format=xml,"Sen. Tester, Jon [D-MT]",Armed Forces and National Security,https://www.congress.gov/118/bills/s2795/BILLS-118s2795enr.xml
138,S,118,Promoting a Resolution to the Tibet-China Dispute Act,https://api.congress.gov/v3/bill/118/s/138?format=xml,"Sen. Merkley, Jeff [D-OR]",International Affairs,https://www.congress.gov/118/bills/s138/BILLS-118s138enr.xml
7032,HR,118,Congressional Budget Office Data Sharing Act,https://api.congress.gov/v3/bill/118/hr/7032?format=xml,"Rep. Boyle, Brendan F. [D-PA-2]",Economics and Public Finance,https://www.congress.gov/118/bills/hr7032/BILLS-118hr7032enr.xml
2228,S,118,Building Chips in America Act of 2023,https://api.congress.gov/v3/bill/118/s/2228?format=xml,"Sen. Kelly, Mark [D-AZ]",Environmental Protection,https://www.congress.gov/118/bills/s2228/BILLS-118s2228enr.xml
1549,S,118,Congressional Budget Office Data Access Act,https://api.congress.gov/v3/bill/118/s/1549?format=xml,"Sen. Peters, Gary C. [D-MI]",Economics and Public Finance,https://www.congress.gov/118/bills/s1549/BILLS-118s1549enr.xml
546,S,118,Recruit and Retain Act,https://api.congress.gov/v3/bill/118/s/546?format=xml,"Sen. Fischer, Deb [R-NE]",Crime and Law Enforcement,https://www.congress.gov/118/bills/s546/BILLS-118s546enr.xml
4698,S,118,DHS Joint Task Forces Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/s/4698?format=xml,"Sen. Peters, Gary C. [D-MI]",Immigration,https://www.congress.gov/118/bills/s4698/BILLS-118s4698enr.xml
3851,S,118,"A bill to designate the facility of the United States Postal Service located at 90 McCamly Street South in Battle Creek, Michigan, as the ""Sojourner Truth Post Office"".",https://api.congress.gov/v3/bill/118/s/3851?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s3851/BILLS-118s3851enr.xml
3640,S,118,"A bill to designate the facility of the United States Postal Service located at 155 South Main Street in Mount Clemens, Michigan, as the ""Lieutenant Colonel Alexander Jefferson Post Office"".",https://api.congress.gov/v3/bill/118/s/3640?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s3640/BILLS-118s3640enr.xml
3639,S,118,"A bill to designate the facility of the United States Postal Service located at 2075 West Stadium Boulevard in Ann Arbor, Michigan, as the ""Robert Hayden Post Office"".",https://api.congress.gov/v3/bill/118/s/3639?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s3639/BILLS-118s3639enr.xml
2685,S,118,Reuse Excess Property Act,https://api.congress.gov/v3/bill/118/s/2685?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s2685/BILLS-118s2685enr.xml
794,S,118,CTPAT Pilot Program Act of 2023,https://api.congress.gov/v3/bill/118/s/794?format=xml,"Sen. Cornyn, John [R-TX]",Foreign Trade and International Finance,https://www.congress.gov/118/bills/s794/BILLS-118s794enr.xml
679,S,118,GAO Database Modernization Act of 2023,https://api.congress.gov/v3/bill/118/s/679?format=xml,"Sen. Scott, Rick [R-FL]",Government Operations and Politics,https://www.congress.gov/118/bills/s679/BILLS-118s679enr.xml
670,S,118,IMPACTT Human Trafficking Act,https://api.congress.gov/v3/bill/118/s/670?format=xml,"Sen. Peters, Gary C. [D-MI]",Immigration,https://www.congress.gov/118/bills/s670/BILLS-118s670enr.xml
656,S,118,Veteran Improvement Commercial Driver License Act of 2023,https://api.congress.gov/v3/bill/118/s/656?format=xml,"Sen. Fischer, Deb [R-NE]",Armed Forces and National Security,https://www.congress.gov/118/bills/s656/BILLS-118s656enr.xml
612,S,118,Lake Tahoe Restoration Reauthorization Act,https://api.congress.gov/v3/bill/118/s/612?format=xml,"Sen. Cortez Masto, Catherine [D-NV]",Environmental Protection,https://www.congress.gov/118/bills/s612/BILLS-118s612enr.xml
134,S,118,Alzheimer’s Accountability and Investment Act,https://api.congress.gov/v3/bill/118/s/134?format=xml,"Sen. Collins, Susan M. [R-ME]",Health,https://www.congress.gov/118/bills/s134/BILLS-118s134enr.xml
133,S,118,NAPA Reauthorization Act,https://api.congress.gov/v3/bill/118/s/133?format=xml,"Sen. Collins, Susan M. [R-ME]",Health,https://www.congress.gov/118/bills/s133/BILLS-118s133enr.xml
9106,HR,118,Enhanced Presidential Security Act of 2024,https://api.congress.gov/v3/bill/118/hr/9106?format=xml,"Rep. Lawler, Michael [R-NY-17]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9106/BILLS-118hr9106enr.xml
9747,HR,118,"Continuing Appropriations and Extensions Act, 2025",https://api.congress.gov/v3/bill/118/hr/9747?format=xml,"Rep. Cole, Tom [R-OK-4]",Economics and Public Finance,https://www.congress.gov/118/bills/hr9747/BILLS-118hr9747enr.xml
2861,S,118,Billie Jean King Congressional Gold Medal Act,https://api.congress.gov/v3/bill/118/s/2861?format=xml,"Sen. Gillibrand, Kirsten E. [D-NY]","Civil Rights and Liberties, Minority Issues",https://www.congress.gov/118/bills/s2861/BILLS-118s2861enr.xml
2825,S,118,Dustoff Crews of the Vietnam War Congressional Gold Medal Act,https://api.congress.gov/v3/bill/118/s/2825?format=xml,"Sen. Cornyn, John [R-TX]",Armed Forces and National Security,https://www.congress.gov/118/bills/s2825/BILLS-118s2825enr.xml
4351,S,118,Poison Control Centers Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/s/4351?format=xml,"Sen. Murray, Patty [D-WA]",Health,https://www.congress.gov/118/bills/s4351/BILLS-118s4351enr.xml
1648,S,118,Launch Communications Act,https://api.congress.gov/v3/bill/118/s/1648?format=xml,"Sen. Schmitt, Eric [R-MO]","Science, Technology, Communications",https://www.congress.gov/118/bills/s1648/BILLS-118s1648enr.xml
265,S,118,SIREN Reauthorization Act,https://api.congress.gov/v3/bill/118/s/265?format=xml,"Sen. Durbin, Richard J. [D-IL]",Health,https://www.congress.gov/118/bills/s265/BILLS-118s265enr.xml
9468,HR,118,"Veterans Benefits Continuity and Accountability Supplemental Appropriations Act, 2024",https://api.congress.gov/v3/bill/118/hr/9468?format=xml,"Rep. Garcia, Mike [R-CA-27]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr9468/BILLS-118hr9468enr.xml
7377,HR,118,Royalty Resiliency Act,https://api.congress.gov/v3/bill/118/hr/7377?format=xml,"Rep. Hunt, Wesley [R-TX-38]",Energy,https://www.congress.gov/118/bills/hr7377/BILLS-118hr7377enr.xml
206,S,118,END FENTANYL Act,https://api.congress.gov/v3/bill/118/s/206?format=xml,"Sen. Scott, Rick [R-FL]",Crime and Law Enforcement,https://www.congress.gov/118/bills/s206/BILLS-118s206enr.xml
1608,S,118,Starr–Camargo Bridge Expansion Act,https://api.congress.gov/v3/bill/118/s/1608?format=xml,"Sen. Cornyn, John [R-TX]",Transportation and Public Works,https://www.congress.gov/118/bills/s1608/BILLS-118s1608enr.xml
1076,HR,118,Preventing the Financing of Illegal Synthetic Drugs Act,https://api.congress.gov/v3/bill/118/hr/1076?format=xml,"Rep. De La Cruz, Monica [R-TX-15]",Government Operations and Politics,https://www.congress.gov/118/bills/hr1076/BILLS-118hr1076enr.xml
3706,S,118,Victims' VOICES Act,https://api.congress.gov/v3/bill/118/s/3706?format=xml,"Sen. Cornyn, John [R-TX]",Crime and Law Enforcement,https://www.congress.gov/118/bills/s3706/BILLS-118s3706enr.xml
3285,S,118,"A bill to rename the community-based outpatient clinic of the Department of Veterans Affairs in Butte, Montana, as the ""Charlie Dowd VA Clinic"".",https://api.congress.gov/v3/bill/118/s/3285?format=xml,"Sen. Daines, Steve [R-MT]",Armed Forces and National Security,https://www.congress.gov/118/bills/s3285/BILLS-118s3285enr.xml
4548,S,118,Foreign Extortion Prevention Technical Corrections Act,https://api.congress.gov/v3/bill/118/s/4548?format=xml,"Sen. Whitehouse, Sheldon [D-RI]",Crime and Law Enforcement,https://www.congress.gov/118/bills/s4548/BILLS-118s4548enr.xml
3249,S,118,"A bill to designate the outpatient clinic of the Department of Veterans Affairs in Wyandotte County, Kansas City, Kansas, as the ""Captain Elwin Shopteese VA Clinic"".",https://api.congress.gov/v3/bill/118/s/3249?format=xml,"Sen. Moran, Jerry [R-KS]",Armed Forces and National Security,https://www.congress.gov/118/bills/s3249/BILLS-118s3249enr.xml
1973,S,118,All-American Flag Act,https://api.congress.gov/v3/bill/118/s/1973?format=xml,"Sen. Brown, Sherrod [D-OH]",Government Operations and Politics,https://www.congress.gov/118/bills/s1973/BILLS-118s1973enr.xml
227,S,118,Improving Access to Our Courts Act,https://api.congress.gov/v3/bill/118/s/227?format=xml,"Sen. Cornyn, John [R-TX]",Law,https://www.congress.gov/118/bills/s227/BILLS-118s227enr.xml
1105,HR,118,Debbie Smith Act of 2023,https://api.congress.gov/v3/bill/118/hr/1105?format=xml,"Rep. Wagner, Ann [R-MO-2]",Crime and Law Enforcement,https://www.congress.gov/118/bills/hr1105/BILLS-118hr1105enr.xml
3019,HR,118,Federal Prison Oversight Act,https://api.congress.gov/v3/bill/118/hr/3019?format=xml,"Rep. McBath, Lucy [D-GA-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3019/BILLS-118hr3019enr.xml
3935,HR,118,FAA Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/hr/3935?format=xml,"Rep. Graves, Sam [R-MO-6]",Transportation and Public Works,https://www.congress.gov/118/bills/hr3935/BILLS-118hr3935enr.xml
1734,HR,118,TRANQ Research Act of 2023,https://api.congress.gov/v3/bill/118/hr/1734?format=xml,"Rep. Collins, Mike [R-GA-10]","Science, Technology, Communications",https://www.congress.gov/118/bills/hr1734/BILLS-118hr1734enr.xml
4581,HR,118,Maternal and Child Health Stillbirth Prevention Act of 2024,https://api.congress.gov/v3/bill/118/hr/4581?format=xml,"Rep. Hinson, Ashley [R-IA-2]",Health,https://www.congress.gov/118/bills/hr4581/BILLS-118hr4581enr.xml
1240,HR,118,Winnebago Land Transfer Act of 2023,https://api.congress.gov/v3/bill/118/hr/1240?format=xml,"Rep. Feenstra, Randy [R-IA-4]",Native Americans,https://www.congress.gov/118/bills/hr1240/BILLS-118hr1240enr.xml
2365,HR,118,Dr. Emmanuel Bilirakis and Honorable Jennifer Wexton National Plan to End Parkinson’s Act,https://api.congress.gov/v3/bill/118/hr/2365?format=xml,"Rep. Bilirakis, Gus M. [R-FL-12]",Health,https://www.congress.gov/118/bills/hr2365/BILLS-118hr2365enr.xml
6503,HR,118,"Airport and Airway Extension Act of 2023, Part II",https://api.congress.gov/v3/bill/118/hr/6503?format=xml,"Rep. Graves, Sam [R-MO-6]",Transportation and Public Works,https://www.congress.gov/118/bills/hr6503/BILLS-118hr6503enr.xml
2051,S,118,Missing Children’s Assistance Reauthorization Act of 2023,https://api.congress.gov/v3/bill/118/s/2051?format=xml,"Sen. Durbin, Richard J. [D-IL]",Crime and Law Enforcement,https://www.congress.gov/118/bills/s2051/BILLS-118s2051enr.xml
1042,HR,118,Prohibiting Russian Uranium Imports Act,https://api.congress.gov/v3/bill/118/hr/1042?format=xml,"Rep. McMorris Rodgers, Cathy [R-WA-5]",Energy,https://www.congress.gov/118/bills/hr1042/BILLS-118hr1042enr.xml
593,HR,118,"To rename the Department of Veterans Affairs community-based outpatient clinic in Hinesville, Georgia, as the ""John Gibson, Dan James, William Sapp, and Frankie Smiley VA Clinic"".",https://api.congress.gov/v3/bill/118/hr/593?format=xml,"Rep. Carter, Earl L. ""Buddy"" [R-GA-1]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr593/BILLS-118hr593enr.xml
8289,HR,118,"Airport and Airway Extension Act of 2024, Part II",https://api.congress.gov/v3/bill/118/hr/8289?format=xml,"Rep. Graves, Sam [R-MO-6]",Transportation and Public Works,https://www.congress.gov/118/bills/hr8289/BILLS-118hr8289enr.xml
3947,HR,118,"To designate the facility of the United States Postal Service located at 859 North State Road 21 in Melrose, Florida, as the ""Pamela Jane Rock Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3947?format=xml,"Rep. Bean, Aaron [R-FL-4]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3947/BILLS-118hr3947enr.xml
3944,HR,118,"To designate the facility of the United States Postal Service located at 120 West Church Street in Mount Vernon, Georgia, as the ""Second Lieutenant Patrick Palmer Calhoun Post Office"".",https://api.congress.gov/v3/bill/118/hr/3944?format=xml,"Rep. Allen, Rick W. [R-GA-12]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3944/BILLS-118hr3944enr.xml
3865,HR,118,"To designate the facility of the United States Postal Service located at 101 South 8th Street in Lebanon, Pennsylvania, as the ""Lieutenant William D. Lebo Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3865?format=xml,"Rep. Meuser, Daniel [R-PA-9]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3865/BILLS-118hr3865enr.xml
2754,HR,118,"To designate the facility of the United States Postal Service located at 2395 East Del Mar Boulevard in Laredo, Texas, as the ""Lance Corporal David Lee Espinoza, Lance Corporal Juan Rodrigo Rodriguez & Sergeant Roberto Arizola Jr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/2754?format=xml,"Rep. Cuellar, Henry [D-TX-28]",Government Operations and Politics,https://www.congress.gov/118/bills/hr2754/BILLS-118hr2754enr.xml
2379,HR,118,"To designate the facility of the United States Postal Service located at 616 East Main Street in St. Charles, Illinois, as the ""Veterans of the Vietnam War Memorial Post Office"".",https://api.congress.gov/v3/bill/118/hr/2379?format=xml,"Rep. Krishnamoorthi, Raja [D-IL-8]",Government Operations and Politics,https://www.congress.gov/118/bills/hr2379/BILLS-118hr2379enr.xml
996,HR,118,"To designate the facility of the United States Postal Service located at 3901 MacArthur Blvd., in New Orleans, Louisiana, as the ""Dr. Rudy Lombard Post Office"".",https://api.congress.gov/v3/bill/118/hr/996?format=xml,"Rep. Carter, Troy [D-LA-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr996/BILLS-118hr996enr.xml
292,HR,118,"To designate the facility of the United States Postal Service located at 24355 Creekside Road in Santa Clarita, California, as the ""William L. Reynolds Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/292?format=xml,"Rep. Garcia, Mike [R-CA-27]",Government Operations and Politics,https://www.congress.gov/118/bills/hr292/BILLS-118hr292enr.xml
815,HR,118,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2024, and for other purposes.",https://api.congress.gov/v3/bill/118/hr/815?format=xml,"Rep. McMorris Rodgers, Cathy [R-WA-5]",Economics and Public Finance,https://www.congress.gov/118/bills/hr815/BILLS-118hr815enr.xml
4389,HR,118,Migratory Birds of the Americas Conservation Enhancements Act of 2023,https://api.congress.gov/v3/bill/118/hr/4389?format=xml,"Rep. Salazar, Maria Elvira [R-FL-27]",Animals,https://www.congress.gov/118/bills/hr4389/BILLS-118hr4389enr.xml
7888,HR,118,Reforming Intelligence and Securing America Act,https://api.congress.gov/v3/bill/118/hr/7888?format=xml,"Rep. Lee, Laurel M. [R-FL-15]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr7888/BILLS-118hr7888enr.xml
382,S,118,Puyallup Tribe of Indians Land Into Trust Confirmation Act of 2023,https://api.congress.gov/v3/bill/118/s/382?format=xml,"Sen. Cantwell, Maria [D-WA]",Native Americans,https://www.congress.gov/118/bills/s382/BILLS-118s382enr.xml
2882,HR,118,"Further Consolidated Appropriations Act, 2024",https://api.congress.gov/v3/bill/118/hr/2882?format=xml,"Rep. Ciscomani, Juan [R-AZ-6]",Economics and Public Finance,https://www.congress.gov/118/bills/hr2882/BILLS-118hr2882enr.xml
992,S,118,I-27 Numbering Act of 2023,https://api.congress.gov/v3/bill/118/s/992?format=xml,"Sen. Cruz, Ted [R-TX]",Transportation and Public Works,https://www.congress.gov/118/bills/s992/BILLS-118s992enr.xml
1278,S,118,"A bill to designate the Federal building located at 985 Michigan Avenue in Detroit, Michigan, as the ""Rosa Parks Federal Building"", and for other purposes.",https://api.congress.gov/v3/bill/118/s/1278?format=xml,"Sen. Stabenow, Debbie [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s1278/BILLS-118s1278enr.xml
7454,HR,118,Airport and Airway Extension Act of 2024,https://api.congress.gov/v3/bill/118/hr/7454?format=xml,"Rep. Graves, Sam [R-MO-6]",Transportation and Public Works,https://www.congress.gov/118/bills/hr7454/BILLS-118hr7454enr.xml
